[2025-04-08 00:47:09] PRODUÇÃO - ID: 3, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira: 0
[2025-04-08 00:48:41] PRODUÇÃO - ID: 369, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 0, Posição Esteira: 8
[2025-04-08 00:48:41] PRODUÇÃO - ID: 370, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 0, Posição Esteira: 9
[2025-04-08 00:48:41] PRODUÇÃO - ID: 371, Tipo: SEDAN, Cor: Azul, Estação: 3, Funcionário: 0, Posição Esteira: 10
[2025-04-08 00:48:41] PRODUÇÃO - ID: 372, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 2, Posição Esteira: 11
[2025-04-08 00:48:41] PRODUÇÃO - ID: 373, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira: 12
[2025-04-08 00:48:41] PRODUÇÃO - ID: 374, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira: 13
[2025-04-08 00:48:41] PRODUÇÃO - ID: 375, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 2, Posição Esteira: 14
[2025-04-08 00:48:41] PRODUÇÃO - ID: 376, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira: 15
[2025-04-08 00:48:43] PRODUÇÃO - ID: 377, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 1, Posição Esteira: 16
[2025-04-08 00:48:43] PRODUÇÃO - ID: 378, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira: 17
[2025-04-08 00:48:43] PRODUÇÃO - ID: 379, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira: 18
[2025-04-08 00:48:43] PRODUÇÃO - ID: 380, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 1, Posição Esteira: 19
[2025-04-08 00:48:43] PRODUÇÃO - ID: 381, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 4, Posição Esteira: 20
[2025-04-08 00:48:43] PRODUÇÃO - ID: 382, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 4, Posição Esteira: 21
[2025-04-08 00:48:43] PRODUÇÃO - ID: 383, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 1, Posição Esteira: 22
[2025-04-08 00:48:43] PRODUÇÃO - ID: 384, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 1, Posição Esteira: 23
[2025-04-08 00:48:45] PRODUÇÃO - ID: 385, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 2, Posição Esteira: 24
[2025-04-08 00:48:45] PRODUÇÃO - ID: 386, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 3, Posição Esteira: 25
[2025-04-08 00:48:45] PRODUÇÃO - ID: 387, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 4, Posição Esteira: 26
[2025-04-08 00:48:45] PRODUÇÃO - ID: 388, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 2, Posição Esteira: 27
[2025-04-08 00:48:45] PRODUÇÃO - ID: 389, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 0, Posição Esteira: 28
[2025-04-08 00:48:45] PRODUÇÃO - ID: 390, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 0, Posição Esteira: 29
[2025-04-08 00:48:45] PRODUÇÃO - ID: 391, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 0, Posição Esteira: 30
[2025-04-08 00:48:45] PRODUÇÃO - ID: 392, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 2, Posição Esteira: 31
[2025-04-08 00:48:47] PRODUÇÃO - ID: 393, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 3, Posição Esteira: 32
[2025-04-08 00:48:47] PRODUÇÃO - ID: 394, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 2, Posição Esteira: 33
[2025-04-08 00:48:47] PRODUÇÃO - ID: 395, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 0, Posição Esteira: 34
[2025-04-08 00:48:47] PRODUÇÃO - ID: 396, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 3, Posição Esteira: 35
[2025-04-08 00:48:47] PRODUÇÃO - ID: 397, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 1, Posição Esteira: 36
[2025-04-08 00:48:47] PRODUÇÃO - ID: 398, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 1, Posição Esteira: 37
[2025-04-08 00:48:47] PRODUÇÃO - ID: 399, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira: 38
[2025-04-08 00:48:47] PRODUÇÃO - ID: 400, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira: 39
[2025-04-08 00:48:49] PRODUÇÃO - ID: 401, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira: 0
[2025-04-08 00:48:49] PRODUÇÃO - ID: 402, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 1, Posição Esteira: 1
[2025-04-08 00:48:49] PRODUÇÃO - ID: 403, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 1, Posição Esteira: 2
[2025-04-08 00:48:49] PRODUÇÃO - ID: 404, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 4, Posição Esteira: 3
[2025-04-08 00:48:49] PRODUÇÃO - ID: 405, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 2, Posição Esteira: 4
[2025-04-08 00:48:49] PRODUÇÃO - ID: 406, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 2, Posição Esteira: 5
[2025-04-08 00:48:49] PRODUÇÃO - ID: 407, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 3, Posição Esteira: 6
[2025-04-08 00:48:49] PRODUÇÃO - ID: 408, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 4, Posição Esteira: 7
[2025-04-08 00:48:51] PRODUÇÃO - ID: 409, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira: 8
[2025-04-08 00:48:51] PRODUÇÃO - ID: 410, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 0, Posição Esteira: 9
[2025-04-08 00:48:51] PRODUÇÃO - ID: 412, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 2, Posição Esteira: 10
[2025-04-08 00:48:51] PRODUÇÃO - ID: 411, Tipo: SEDAN, Cor: Vermelho, Estação: 3, Funcionário: 0, Posição Esteira: 11
[2025-04-08 00:48:51] PRODUÇÃO - ID: 413, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 3, Posição Esteira: 12
[2025-04-08 00:48:51] PRODUÇÃO - ID: 414, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 3, Posição Esteira: 13
[2025-04-08 00:48:51] PRODUÇÃO - ID: 415, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 2, Posição Esteira: 14
[2025-04-08 00:48:51] PRODUÇÃO - ID: 416, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 0, Posição Esteira: 15
[2025-04-08 00:48:53] PRODUÇÃO - ID: 417, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 1, Posição Esteira: 16
[2025-04-08 00:48:53] PRODUÇÃO - ID: 418, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 4, Posição Esteira: 17
[2025-04-08 00:48:53] PRODUÇÃO - ID: 419, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 3, Posição Esteira: 18
[2025-04-08 00:48:53] PRODUÇÃO - ID: 420, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 1, Posição Esteira: 19
[2025-04-08 00:48:53] PRODUÇÃO - ID: 421, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 4, Posição Esteira: 20
[2025-04-08 00:48:53] PRODUÇÃO - ID: 422, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 4, Posição Esteira: 21
[2025-04-08 00:48:53] PRODUÇÃO - ID: 424, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 1, Posição Esteira: 22
[2025-04-08 00:48:53] PRODUÇÃO - ID: 423, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 1, Posição Esteira: 23
[2025-04-08 00:48:55] PRODUÇÃO - ID: 425, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 2, Posição Esteira: 24
[2025-04-08 00:48:55] PRODUÇÃO - ID: 426, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 3, Posição Esteira: 25
[2025-04-08 00:48:55] PRODUÇÃO - ID: 427, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 4, Posição Esteira: 26
[2025-04-08 00:48:55] PRODUÇÃO - ID: 428, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 2, Posição Esteira: 27
[2025-04-08 00:48:55] PRODUÇÃO - ID: 429, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 0, Posição Esteira: 28
[2025-04-08 00:48:55] PRODUÇÃO - ID: 430, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 0, Posição Esteira: 29
[2025-04-08 00:48:55] PRODUÇÃO - ID: 432, Tipo: SUV, Cor: Vermelho, Estação: 0, Funcionário: 2, Posição Esteira: 30
[2025-04-08 00:48:55] PRODUÇÃO - ID: 431, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 0, Posição Esteira: 31
[2025-04-08 00:48:57] PRODUÇÃO - ID: 433, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira: 32
[2025-04-08 00:48:57] PRODUÇÃO - ID: 434, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 2, Posição Esteira: 33
[2025-04-08 00:48:57] PRODUÇÃO - ID: 435, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 0, Posição Esteira: 34
[2025-04-08 00:48:57] PRODUÇÃO - ID: 436, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 3, Posição Esteira: 35
[2025-04-08 00:48:57] PRODUÇÃO - ID: 437, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 1, Posição Esteira: 36
[2025-04-08 00:48:57] PRODUÇÃO - ID: 438, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 1, Posição Esteira: 37
[2025-04-08 00:48:57] PRODUÇÃO - ID: 440, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 4, Posição Esteira: 38
[2025-04-08 00:48:57] PRODUÇÃO - ID: 439, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira: 39
[2025-04-08 00:48:59] PRODUÇÃO - ID: 441, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 4, Posição Esteira: 0
[2025-04-08 00:48:59] PRODUÇÃO - ID: 442, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira: 1
[2025-04-08 00:48:59] PRODUÇÃO - ID: 443, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 1, Posição Esteira: 2
[2025-04-08 00:48:59] PRODUÇÃO - ID: 444, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira: 3
[2025-04-08 00:48:59] PRODUÇÃO - ID: 445, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 2, Posição Esteira: 4
[2025-04-08 00:48:59] PRODUÇÃO - ID: 446, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 2, Posição Esteira: 5
[2025-04-08 00:48:59] PRODUÇÃO - ID: 448, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 4, Posição Esteira: 6
[2025-04-08 00:48:59] PRODUÇÃO - ID: 447, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 3, Posição Esteira: 7
[2025-04-08 00:49:01] PRODUÇÃO - ID: 449, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 0, Posição Esteira: 8
[2025-04-08 00:49:01] PRODUÇÃO - ID: 450, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira: 9
[2025-04-08 00:49:01] PRODUÇÃO - ID: 451, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 2, Posição Esteira: 10
[2025-04-08 00:49:01] PRODUÇÃO - ID: 452, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 0, Posição Esteira: 11
[2025-04-08 00:49:01] PRODUÇÃO - ID: 453, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 3, Posição Esteira: 12
[2025-04-08 00:49:01] PRODUÇÃO - ID: 454, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 3, Posição Esteira: 13
[2025-04-08 00:49:01] PRODUÇÃO - ID: 456, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 2, Posição Esteira: 14
[2025-04-08 00:49:01] PRODUÇÃO - ID: 455, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 0, Posição Esteira: 15
[2025-04-08 00:49:03] PRODUÇÃO - ID: 457, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 1, Posição Esteira: 16
[2025-04-08 00:49:03] PRODUÇÃO - ID: 458, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 4, Posição Esteira: 17
[2025-04-08 00:49:03] PRODUÇÃO - ID: 459, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 3, Posição Esteira: 18
[2025-04-08 00:49:03] PRODUÇÃO - ID: 460, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 1, Posição Esteira: 19
[2025-04-08 00:49:03] PRODUÇÃO - ID: 461, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira: 20
[2025-04-08 00:49:03] PRODUÇÃO - ID: 462, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 4, Posição Esteira: 21
[2025-04-08 00:49:03] PRODUÇÃO - ID: 464, Tipo: SUV, Cor: Azul, Estação: 2, Funcionário: 1, Posição Esteira: 22
[2025-04-08 00:49:03] PRODUÇÃO - ID: 463, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 1, Posição Esteira: 23
[2025-04-08 00:49:05] PRODUÇÃO - ID: 465, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 2, Posição Esteira: 24
[2025-04-08 00:49:05] PRODUÇÃO - ID: 466, Tipo: SUV, Cor: Verde, Estação: 2, Funcionário: 3, Posição Esteira: 25
[2025-04-08 00:49:05] PRODUÇÃO - ID: 467, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 4, Posição Esteira: 26
[2025-04-08 00:49:05] PRODUÇÃO - ID: 468, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 2, Posição Esteira: 27
[2025-04-08 00:49:05] PRODUÇÃO - ID: 469, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira: 28
[2025-04-08 00:49:05] PRODUÇÃO - ID: 470, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 0, Posição Esteira: 29
[2025-04-08 00:49:05] PRODUÇÃO - ID: 472, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 2, Posição Esteira: 30
[2025-04-08 00:49:05] PRODUÇÃO - ID: 471, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira: 31
[2025-04-08 00:49:07] PRODUÇÃO - ID: 473, Tipo: SEDAN, Cor: Azul, Estação: 2, Funcionário: 2, Posição Esteira: 32
[2025-04-08 00:49:07] PRODUÇÃO - ID: 474, Tipo: SUV, Cor: Vermelho, Estação: 1, Funcionário: 3, Posição Esteira: 33
[2025-04-08 00:49:07] PRODUÇÃO - ID: 475, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira: 34
[2025-04-08 00:49:07] PRODUÇÃO - ID: 476, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira: 35
[2025-04-08 00:49:07] PRODUÇÃO - ID: 477, Tipo: SEDAN, Cor: Vermelho, Estação: 1, Funcionário: 1, Posição Esteira: 36
[2025-04-08 00:49:07] PRODUÇÃO - ID: 478, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 1, Posição Esteira: 37
[2025-04-08 00:49:07] PRODUÇÃO - ID: 480, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira: 38
[2025-04-08 00:49:07] PRODUÇÃO - ID: 479, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 3, Posição Esteira: 39
[2025-04-08 00:49:09] PRODUÇÃO - ID: 481, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 1, Posição Esteira: 0
[2025-04-08 00:49:09] PRODUÇÃO - ID: 482, Tipo: SUV, Cor: Azul, Estação: 1, Funcionário: 4, Posição Esteira: 1
[2025-04-08 00:49:09] PRODUÇÃO - ID: 483, Tipo: SEDAN, Cor: Vermelho, Estação: 0, Funcionário: 1, Posição Esteira: 2
[2025-04-08 00:49:09] PRODUÇÃO - ID: 484, Tipo: SUV, Cor: Verde, Estação: 3, Funcionário: 4, Posição Esteira: 3
[2025-04-08 00:49:09] PRODUÇÃO - ID: 485, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 2, Posição Esteira: 4
[2025-04-08 00:49:09] PRODUÇÃO - ID: 486, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 2, Posição Esteira: 5
[2025-04-08 00:49:09] PRODUÇÃO - ID: 487, Tipo: SEDAN, Cor: Verde, Estação: 2, Funcionário: 3, Posição Esteira: 6
[2025-04-08 00:49:09] PRODUÇÃO - ID: 488, Tipo: SUV, Cor: Azul, Estação: 0, Funcionário: 4, Posição Esteira: 7
[2025-04-08 00:49:11] PRODUÇÃO - ID: 490, Tipo: SUV, Cor: Verde, Estação: 1, Funcionário: 0, Posição Esteira: 8
[2025-04-08 00:49:11] PRODUÇÃO - ID: 489, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 0, Posição Esteira: 9
[2025-04-08 00:49:11] PRODUÇÃO - ID: 491, Tipo: SEDAN, Cor: Azul, Estação: 0, Funcionário: 2, Posição Esteira: 10
[2025-04-08 00:49:11] PRODUÇÃO - ID: 492, Tipo: SUV, Cor: Vermelho, Estação: 3, Funcionário: 0, Posição Esteira: 11
[2025-04-08 00:49:11] PRODUÇÃO - ID: 493, Tipo: SEDAN, Cor: Verde, Estação: 1, Funcionário: 3, Posição Esteira: 12
[2025-04-08 00:49:11] PRODUÇÃO - ID: 494, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 3, Posição Esteira: 13
[2025-04-08 00:49:11] PRODUÇÃO - ID: 495, Tipo: SEDAN, Cor: Vermelho, Estação: 2, Funcionário: 2, Posição Esteira: 14
[2025-04-08 00:49:11] PRODUÇÃO - ID: 496, Tipo: SUV, Cor: Verde, Estação: 0, Funcionário: 0, Posição Esteira: 15
[2025-04-08 00:49:13] PRODUÇÃO - ID: 498, Tipo: SUV, Cor: Vermelho, Estação: 2, Funcionário: 4, Posição Esteira: 16
[2025-04-08 00:49:13] PRODUÇÃO - ID: 497, Tipo: SEDAN, Cor: Azul, Estação: 1, Funcionário: 1, Posição Esteira: 17
[2025-04-08 00:49:13] PRODUÇÃO - ID: 499, Tipo: SEDAN, Cor: Verde, Estação: 0, Funcionário: 3, Posição Esteira: 18
[2025-04-08 00:49:13] PRODUÇÃO - ID: 500, Tipo: SUV, Cor: Azul, Estação: 3, Funcionário: 1, Posição Esteira: 19
